SalesOrderID,OrderDate,DueDate,ShipDate,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,CustomerID,SalesPersonID,TerritoryID,CreditCardID,CreditCardApprovalCode,SubTotal,TaxAmt,Freight,TotalDue
43832,29 Jul 05,10 Aug 05,05 Aug 05,1,SO43832,NULL,13584,NULL,10,10429,235202Vi53783,3578.27,286.2616,89.4568,3953.9884
43833,30 Jul 05,11 Aug 05,06 Aug 05,1,SO43833,NULL,21727,NULL,6,15641,530291Vi80832,3578.27,286.2616,89.4568,3953.9884
43834,30 Jul 05,11 Aug 05,06 Aug 05,1,SO43834,NULL,28393,NULL,7,16716,331739Vi86614,3374.99,269.9992,84.3748,3729.364
43835,30 Jul 05,11 Aug 05,06 Aug 05,1,SO43835,NULL,19802,NULL,6,2755,933259Vi14346,3374.99,269.9992,84.3748,3729.364
43836,30 Jul 05,11 Aug 05,06 Aug 05,1,SO43836,NULL,26620,NULL,6,6966,233797Vi36226,699.0982,55.9279,17.4775,772.5036
43837,30 Jul 05,11 Aug 05,06 Aug 05,1,SO43837,NULL,11009,NULL,9,NULL,NULL,3374.99,269.9992,84.3748,3729.364
43838,31 Jul 05,12 Aug 05,07 Aug 05,1,SO43838,NULL,27641,NULL,4,1178,230193Vi5985,3578.27,286.2616,89.4568,3953.9884
43839,31 Jul 05,12 Aug 05,07 Aug 05,1,SO43839,NULL,27673,NULL,1,15759,830207Vi81479,3578.27,286.2616,89.4568,3953.9884
43840,31 Jul 05,12 Aug 05,07 Aug 05,1,SO43840,NULL,17957,NULL,7,16913,730401Vi87689,699.0982,55.9279,17.4775,772.5036
43841,31 Jul 05,12 Aug 05,07 Aug 05,1,SO43841,NULL,13406,NULL,8,5858,631110Vi30576,3578.27,286.2616,89.4568,3953.9884
43842,31 Jul 05,12 Aug 05,07 Aug 05,1,SO43842,NULL,16630,NULL,9,17051,634634Vi88522,3578.27,286.2616,89.4568,3953.9884
43843,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43843,PO19923118772,29955,275,3,13712,25020Vi71036,32940.1556,3174.1988,991.9371,37106.2915
43844,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43844,PO19691138342,29620,282,6,5577,105103Vi29202,20249.94,1943.9942,607.4982,22801.4324
43845,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43845,PO19546184286,29888,279,5,2364,15114Vi12293,8580.0739,823.6669,257.3959,9661.1367
43846,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43846,PO19430112391,29548,278,6,5528,115137Vi28965,919.5201,90.6637,28.3324,1038.5162
43847,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43847,PO19227161888,29539,278,6,181,55182Vi966,908.8209,86.9292,27.1654,1022.9155
43848,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43848,PO18908190536,29717,283,1,15882,15215Vi82057,18269.946,1753.9148,548.0984,20571.9592
43849,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43849,PO18676186169,29818,274,1,14559,55256Vi75492,20544.7015,1969.9765,615.6177,23130.2957
43850,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43850,PO18415143340,29892,282,6,11072,75292Vi57135,10183.7952,982.9377,307.168,11473.9009
43851,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43851,PO18386167654,29509,275,2,8979,125302Vi46289,6783.7679,651.4975,203.593,7638.8584
43852,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43852,PO17864179720,29855,282,6,8043,115310Vi41710,2024.994,194.3994,60.7498,2280.1432
43853,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43853,PO18270155899,29813,282,6,12279,85313Vi63488,26354.922,2530.0725,790.6477,29675.6422
43854,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43854,PO17777139245,29988,282,6,9855,45354Vi50783,1749.588,167.9604,52.4876,1970.036
43855,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43855,PO17748116016,29946,278,6,14454,65357Vi74935,10993.3516,1058.7224,330.8508,12382.9248
43856,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43856,PO17313123131,29680,282,6,18049,55434Vi93678,2036.394,195.3874,61.0586,2292.84
43857,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43857,PO16733124458,30074,282,6,18260,45523Vi94762,7186.5371,689.052,215.3287,8090.9178
43858,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43858,PO16791124272,29961,275,2,3274,35544Vi17259,13694.3494,1317.0672,411.5835,15423.0001
43859,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43859,PO16762199940,29865,276,4,11840,85562Vi61174,3911.5991,375.2443,117.2639,4404.1073
43860,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43860,PO16646146654,29773,280,1,19181,105571Vi99678,10993.3942,1057.2843,330.4013,12381.0798
43861,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43861,PO16327172067,29749,279,5,6675,45614Vi34749,23401.1062,2244.4088,701.3777,26346.8927
43862,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43862,PO16211194171,29945,279,5,6777,55631Vi35295,31000.7804,2987.8703,933.7095,34922.3602
43863,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43863,PO15747169584,29764,277,4,11717,65637Vi60618,1718.8983,164.9658,51.5518,1935.4159
43864,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43864,PO16037151094,30056,276,4,1896,45642Vi9831,38474.3572,3703.8969,1157.4678,43335.7219
43865,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43865,PO15689147174,30117,277,4,4623,45669Vi24257,13196.0548,1268.2589,396.3309,14860.6446
43866,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43866,PO14529112624,29571,280,1,14363,55805Vi74455,4076.388,391.2268,122.2584,4589.8732
43867,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43867,PO14471123403,29582,280,1,1359,45808Vi6925,32673.0446,3149.2911,984.1535,36806.4892
43868,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43868,PO14848158712,30042,282,6,10628,85848Vi54777,2146.962,206.1084,64.4089,2417.4793
43869,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43869,PO14500145975,30107,276,1,6386,45864Vi33152,49193.9864,4734.607,1479.5647,55408.1581
43870,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43870,PO14326149236,29675,275,2,18323,55875Vi95160,4316.9864,413.6232,129.2572,4859.8668
43871,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43871,PO13572145817,30076,281,3,4941,75995Vi25927,9398.8972,899.949,281.2341,10580.0803
43872,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43872,PO12557127067,30100,276,4,3368,66128Vi17744,11584.459,1110.9858,347.1831,13042.6279
43873,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43873,PO12499138177,29703,276,4,15090,96146Vi78070,41250.4391,3973.725,1241.789,46465.9531
43874,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43874,PO12122162917,29569,277,3,13917,66171Vi72178,419.4589,40.2681,12.5838,472.3108
43875,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43875,PO12586178184,29624,279,5,204,116188Vi1051,121761.9396,11871.5033,3709.8448,137343.2877
43876,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43876,PO12006119347,30091,275,2,6005,66205Vi31256,7135.2649,686.9474,214.6711,8036.8834
43877,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43877,PO11919119101,29925,280,1,5343,56208Vi27980,20628.5745,1977.1163,617.8489,23223.5397
43878,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43878,PO11716136854,29664,275,2,7167,46227Vi37199,4079.988,391.6788,122.3996,4594.0664
43879,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43879,PO11600128380,29510,282,6,14729,26285Vi76327,21718.7639,2087.8858,652.4643,24459.114
43880,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43880,PO11020127453,29789,278,6,18316,126355Vi95120,15479.55,1488.4458,465.1393,17433.1351
43881,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43881,PO10759119626,30111,277,3,569,56356Vi2945,38816.8056,3725.7234,1164.2885,43706.8175
43882,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43882,PO10469165208,29558,282,6,11282,66419Vi58190,2024.994,194.3994,60.7498,2280.1432
43883,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43883,PO10121175623,29724,275,2,6126,76443Vi31838,18320.6894,1763.0175,550.943,20634.6499
43884,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43884,PO10440182311,29861,277,3,16665,96446Vi86292,115696.3313,11215.3536,3504.798,130416.4829
43885,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43885,PO609186449,29757,276,4,13246,66522Vi68706,68.4,5.928,1.8525,76.1805
43886,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43886,PO1827149671,29698,282,6,11745,76664Vi60734,17358.0101,1664.9942,520.3107,19543.315
43887,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43887,PO1276169981,29493,279,5,9478,106673Vi48861,419.4589,40.2681,12.5838,472.3108
43888,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43888,PO2088113013,29794,282,6,12102,96752Vi62574,14432.8174,1388.4649,433.8953,16255.1776
43889,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43889,PO2030112412,29830,278,6,16905,126756Vi87636,2082.6748,199.3984,62.312,2344.3852
43890,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43890,PO2146115360,29515,278,6,14184,66771Vi73564,75191.9599,7234.307,2260.7209,84686.9878
43891,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43891,PO2726163521,29807,282,6,13366,36797Vi69277,32569.104,3126.3148,976.9734,36672.3922
43892,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43892,PO2523117473,29716,281,4,13468,26813Vi69778,16544.5461,1587.1682,495.9901,18627.7044
43893,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43893,PO2204129382,29905,282,6,18480,116815Vi96000,419.4589,40.2681,12.5838,472.3108
43894,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43894,PO2958194987,30004,280,1,4842,46884Vi25430,32492.604,3118.7048,974.5952,36585.904
43895,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43895,PO2900121738,29742,280,1,11011,16890Vi56787,32459.9278,3121.4886,975.4652,36556.8816
43896,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43896,PO3857154341,29866,277,4,8991,128032Vi46347,4345.8268,416.1227,130.0383,4891.9878
43897,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43897,PO3799116239,29522,276,4,17861,68035Vi92659,51235.0091,4912.9311,1535.291,57683.2312
43898,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43898,PO4901196283,29705,278,6,6452,48128Vi33489,50948.9161,4908.5808,1533.9315,57391.4284
43899,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43899,PO5191115657,29906,277,3,7475,128165Vi38744,11942.5965,1147.8551,358.7047,13449.1563
43900,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43900,PO5568199700,29880,279,5,8663,78252Vi44710,34628.298,3323.6782,1038.6494,38990.6256
43901,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43901,PO5684189260,29901,276,4,9973,18266Vi51318,22717.5954,2177.0702,680.3344,25575
43902,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43902,PO5858178400,29507,279,5,13160,48289Vi68229,52803.4477,5091.7865,1591.1833,59486.4175
43903,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43903,PO5800178059,29968,279,5,13420,78316Vi69516,20.1865,1.6149,0.5047,22.3061
43904,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43904,PO6351158788,30095,277,4,13104,108328Vi67850,11361.2706,1093.5814,341.7442,12796.5962
43905,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43905,PO6293113391,29846,279,5,10234,128341Vi52839,9880.2666,950.9438,297.1699,11128.3803
43906,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43906,PO6438197212,29523,277,4,15321,48355Vi79183,32971.323,3162.1366,988.1677,37121.6273
43907,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43907,PO6641115253,29791,275,2,4835,68422Vi25408,14660.3024,1407.7759,439.93,16508.0083
43908,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43908,PO6670111729,29731,275,2,161,108440Vi848,2561.5408,246.3213,76.9754,2884.8375
43909,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43909,PO7221199520,29787,283,1,11815,98465Vi61077,25493.3215,2461.1244,769.1014,28723.5473
43910,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43910,PO7598186753,29963,279,5,8103,68484Vi41999,19411.9336,1867.3968,583.5615,21862.8919
43911,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43911,PO7627190040,29617,280,1,10270,108496Vi53004,19734.8665,1896.6545,592.7045,22224.2255
43912,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43912,PO7656175368,29853,276,4,12177,108504Vi62954,13078.2699,1258.9537,393.423,14730.6466
43913,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43913,PO7830112696,29774,277,4,15798,28527Vi81672,36724.0974,3522.2975,1100.718,41347.1129
43914,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43914,PO7917120732,29521,281,1,1660,78545Vi8518,8152.776,782.4537,244.5168,9179.7465
43915,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43915,PO8932129717,29688,275,3,11781,78621Vi60933,4049.988,388.7988,121.4996,4560.2864
43916,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43916,PO8874186100,29511,276,3,6264,18665Vi32553,39450.7884,3788.8057,1184.0018,44423.5959
43917,01 Aug 05,13 Aug 05,08 Aug 05,0,SO43917,PO8816199739,29885,283,1,2470,108692Vi12864,21356.1593,2050.8186,640.8808,24047.8587
43918,01 Aug 05,13 Aug 05,08 Aug 05,1,SO43918,NULL,22041,NULL,6,11637,530232Vi60125,3578.27,286.2616,89.4568,3953.9884
43919,01 Aug 05,13 Aug 05,08 Aug 05,1,SO43919,NULL,12124,NULL,7,19192,631132Vi99723,3578.27,286.2616,89.4568,3953.9884
43920,01 Aug 05,13 Aug 05,08 Aug 05,1,SO43920,NULL,28066,NULL,4,13339,1031889Vi69165,3578.27,286.2616,89.4568,3953.9884
43921,01 Aug 05,13 Aug 05,08 Aug 05,1,SO43921,NULL,16743,NULL,9,1714,1234555Vi8808,3578.27,286.2616,89.4568,3953.9884
43922,01 Aug 05,13 Aug 05,08 Aug 05,1,SO43922,NULL,13546,NULL,8,10141,1035730Vi52301,3578.27,286.2616,89.4568,3953.9884
43923,02 Aug 05,14 Aug 05,09 Aug 05,1,SO43923,NULL,28018,NULL,4,9202,1130221Vi47469,3578.27,286.2616,89.4568,3953.9884
43924,02 Aug 05,14 Aug 05,09 Aug 05,1,SO43924,NULL,12132,NULL,7,NULL,NULL,3578.27,286.2616,89.4568,3953.9884
43925,02 Aug 05,14 Aug 05,09 Aug 05,1,SO43925,NULL,16661,NULL,9,16992,234532Vi88181,3578.27,286.2616,89.4568,3953.9884
43926,03 Aug 05,15 Aug 05,10 Aug 05,1,SO43926,NULL,11055,NULL,9,17432,734127Vi90607,3374.99,269.9992,84.3748,3729.364
43927,03 Aug 05,15 Aug 05,10 Aug 05,1,SO43927,NULL,16662,NULL,9,10726,734533Vi55385,3578.27,286.2616,89.4568,3953.9884
43928,03 Aug 05,15 Aug 05,10 Aug 05,1,SO43928,NULL,16740,NULL,9,14446,934552Vi74889,3578.27,286.2616,89.4568,3953.9884
43929,03 Aug 05,15 Aug 05,10 Aug 05,1,SO43929,NULL,25270,NULL,9,6963,435428Vi36220,699.0982,55.9279,17.4775,772.5036
43930,04 Aug 05,16 Aug 05,11 Aug 05,1,SO43930,NULL,28038,NULL,4,18586,630226Vi96608,3578.27,286.2616,89.4568,3953.9884
43931,04 Aug 05,16 Aug 05,11 Aug 05,1,SO43931,NULL,13548,NULL,8,6819,1131029Vi35534,3578.27,286.2616,89.4568,3953.9884
43932,04 Aug 05,16 Aug 05,11 Aug 05,1,SO43932,NULL,16741,NULL,9,269,1034553Vi1404,3578.27,286.2616,89.4568,3953.9884
43933,04 Aug 05,16 Aug 05,11 Aug 05,1,SO43933,NULL,11031,NULL,9,18382,135110Vi95514,3399.99,271.9992,84.9998,3756.989
43934,04 Aug 05,16 Aug 05,11 Aug 05,1,SO43934,NULL,11034,NULL,9,4693,135113Vi24602,3399.99,271.9992,84.9998,3756.989
43935,05 Aug 05,17 Aug 05,12 Aug 05,1,SO43935,NULL,20048,NULL,10,17801,1030405Vi92387,699.0982,55.9279,17.4775,772.5036
43936,05 Aug 05,17 Aug 05,12 Aug 05,1,SO43936,NULL,28065,NULL,4,14720,131888Vi76277,3578.27,286.2616,89.4568,3953.9884
43937,05 Aug 05,17 Aug 05,12 Aug 05,1,SO43937,NULL,17047,NULL,9,3460,233635Vi18228,3578.27,286.2616,89.4568,3953.9884
43938,05 Aug 05,17 Aug 05,12 Aug 05,1,SO43938,NULL,16686,NULL,9,9400,934539Vi48457,3578.27,286.2616,89.4568,3953.9884
43939,05 Aug 05,17 Aug 05,12 Aug 05,1,SO43939,NULL,16659,NULL,9,12524,834642Vi64787,3578.27,286.2616,89.4568,3953.9884
43940,05 Aug 05,17 Aug 05,12 Aug 05,1,SO43940,NULL,25294,NULL,9,1400,335432Vi7148,699.0982,55.9279,17.4775,772.5036
43941,06 Aug 05,18 Aug 05,13 Aug 05,1,SO43941,NULL,13600,NULL,10,11686,531130Vi60461,3578.27,286.2616,89.4568,3953.9884
43942,06 Aug 05,18 Aug 05,13 Aug 05,1,SO43942,NULL,17051,NULL,9,19065,933639Vi99048,3578.27,286.2616,89.4568,3953.9884
43943,06 Aug 05,18 Aug 05,13 Aug 05,1,SO43943,NULL,14565,NULL,4,10093,133798Vi52021,699.0982,55.9279,17.4775,772.5036
43944,06 Aug 05,18 Aug 05,13 Aug 05,1,SO43944,NULL,11054,NULL,9,18160,734126Vi94160,3399.99,271.9992,84.9998,3756.989
43945,06 Aug 05,18 Aug 05,13 Aug 05,1,SO43945,NULL,16675,NULL,9,4559,934536Vi23897,3578.27,286.2616,89.4568,3953.9884
43946,06 Aug 05,18 Aug 05,13 Aug 05,1,SO43946,NULL,16687,NULL,9,1301,1034540Vi6608,3578.27,286.2616,89.4568,3953.9884
43947,06 Aug 05,18 Aug 05,13 Aug 05,1,SO43947,NULL,16712,NULL,9,1890,134550Vi9795,3578.27,286.2616,89.4568,3953.9884
43948,06 Aug 05,18 Aug 05,13 Aug 05,1,SO43948,NULL,11047,NULL,9,8816,635119Vi45501,3399.99,271.9992,84.9998,3756.989
43949,07 Aug 05,19 Aug 05,14 Aug 05,1,SO43949,NULL,27726,NULL,4,12099,530210Vi62562,3578.27,286.2616,89.4568,3953.9884
43950,07 Aug 05,19 Aug 05,14 Aug 05,1,SO43950,NULL,28014,NULL,4,9620,830218Vi49567,3578.27,286.2616,89.4568,3953.9884
43951,07 Aug 05,19 Aug 05,14 Aug 05,1,SO43951,NULL,16696,NULL,9,4649,434544Vi24387,3578.27,286.2616,89.4568,3953.9884
43952,07 Aug 05,19 Aug 05,14 Aug 05,1,SO43952,NULL,16639,NULL,9,5213,734638Vi27263,3578.27,286.2616,89.4568,3953.9884
43953,08 Aug 05,20 Aug 05,15 Aug 05,1,SO43953,NULL,20049,NULL,10,13222,1130407Vi68585,699.0982,55.9279,17.4775,772.5036
43954,08 Aug 05,20 Aug 05,15 Aug 05,1,SO43954,NULL,13602,NULL,10,13315,631131Vi69068,3578.27,286.2616,89.4568,3953.9884
43955,08 Aug 05,20 Aug 05,15 Aug 05,1,SO43955,NULL,13661,NULL,10,19068,731136Vi99060,3578.27,286.2616,89.4568,3953.9884
43956,08 Aug 05,20 Aug 05,15 Aug 05,1,SO43956,NULL,11030,NULL,9,9306,135109Vi47984,3399.99,271.9992,84.9998,3756.989
43957,09 Aug 05,21 Aug 05,16 Aug 05,1,SO43957,NULL,28068,NULL,4,5365,231891Vi28101,3578.27,286.2616,89.4568,3953.9884
43958,09 Aug 05,21 Aug 05,16 Aug 05,1,SO43958,NULL,16658,NULL,9,8948,734641Vi46103,3578.27,286.2616,89.4568,3953.9884
43959,09 Aug 05,21 Aug 05,16 Aug 05,1,SO43959,NULL,11035,NULL,9,9071,1035114Vi46818,3374.99,269.9992,84.3748,3729.364
43960,09 Aug 05,21 Aug 05,16 Aug 05,1,SO43960,NULL,11046,NULL,9,14955,535118Vi77461,3374.99,269.9992,84.3748,3729.364
43961,10 Aug 05,22 Aug 05,17 Aug 05,1,SO43961,NULL,28031,NULL,4,7808,930225Vi40458,3578.27,286.2616,89.4568,3953.9884
43962,10 Aug 05,22 Aug 05,17 Aug 05,1,SO43962,NULL,28076,NULL,4,6829,1031894Vi35579,3578.27,286.2616,89.4568,3953.9884
43963,10 Aug 05,22 Aug 05,17 Aug 05,1,SO43963,NULL,16685,NULL,9,3262,434538Vi17176,3578.27,286.2616,89.4568,3953.9884
43964,10 Aug 05,22 Aug 05,17 Aug 05,1,SO43964,NULL,16745,NULL,9,6168,1034557Vi32048,3578.27,286.2616,89.4568,3953.9884
43965,10 Aug 05,22 Aug 05,17 Aug 05,1,SO43965,NULL,11038,NULL,9,10047,1135115Vi51730,3374.99,269.9992,84.3748,3729.364
43966,10 Aug 05,22 Aug 05,17 Aug 05,1,SO43966,NULL,11039,NULL,9,11169,1135116Vi57638,3399.99,271.9992,84.9998,3756.989
43967,11 Aug 05,23 Aug 05,18 Aug 05,1,SO43967,NULL,28040,NULL,1,3376,1030228Vi17779,3578.27,286.2616,89.4568,3953.9884
43968,11 Aug 05,23 Aug 05,18 Aug 05,1,SO43968,NULL,28067,NULL,4,18833,331890Vi97844,3578.27,286.2616,89.4568,3953.9884
43969,11 Aug 05,23 Aug 05,18 Aug 05,1,SO43969,NULL,28071,NULL,4,5284,1231893Vi27632,3578.27,286.2616,89.4568,3953.9884
43970,11 Aug 05,23 Aug 05,18 Aug 05,1,SO43970,NULL,16684,NULL,9,NULL,NULL,3578.27,286.2616,89.4568,3953.9884
43971,11 Aug 05,23 Aug 05,18 Aug 05,1,SO43971,NULL,16657,NULL,9,9820,1034640Vi50592,3578.27,286.2616,89.4568,3953.9884
43972,12 Aug 05,24 Aug 05,19 Aug 05,1,SO43972,NULL,21939,NULL,6,2888,630220Vi15048,3578.27,286.2616,89.4568,3953.9884
43973,12 Aug 05,24 Aug 05,19 Aug 05,1,SO43973,NULL,28039,NULL,4,4947,930227Vi25968,3578.27,286.2616,89.4568,3953.9884
43974,12 Aug 05,24 Aug 05,19 Aug 05,1,SO43974,NULL,13687,NULL,10,18889,331022Vi98154,3578.27,286.2616,89.4568,3953.9884
43975,12 Aug 05,24 Aug 05,19 Aug 05,1,SO43975,NULL,13540,NULL,8,4964,1031135Vi26030,3578.27,286.2616,89.4568,3953.9884
43976,12 Aug 05,24 Aug 05,19 Aug 05,1,SO43976,NULL,28063,NULL,4,3080,1231886Vi16221,3578.27,286.2616,89.4568,3953.9884
43977,12 Aug 05,24 Aug 05,19 Aug 05,1,SO43977,NULL,16703,NULL,9,6914,334547Vi35999,3578.27,286.2616,89.4568,3953.9884
43978,13 Aug 05,25 Aug 05,20 Aug 05,1,SO43978,NULL,28030,NULL,1,12614,1230223Vi65238,3578.27,286.2616,89.4568,3953.9884
43979,13 Aug 05,25 Aug 05,20 Aug 05,1,SO43979,NULL,14576,NULL,1,1937,733800Vi10105,699.0982,55.9279,17.4775,772.5036
43980,13 Aug 05,25 Aug 05,20 Aug 05,1,SO43980,NULL,11048,NULL,9,17271,634123Vi89664,3374.99,269.9992,84.3748,3729.364
43981,13 Aug 05,25 Aug 05,20 Aug 05,1,SO43981,NULL,16664,NULL,9,14104,734535Vi73154,3578.27,286.2616,89.4568,3953.9884
43982,13 Aug 05,25 Aug 05,20 Aug 05,1,SO43982,NULL,25271,NULL,9,13227,735429Vi68619,699.0982,55.9279,17.4775,772.5036
43983,14 Aug 05,26 Aug 05,21 Aug 05,1,SO43983,NULL,28017,NULL,1,13899,630219Vi72064,3578.27,286.2616,89.4568,3953.9884
43984,14 Aug 05,26 Aug 05,21 Aug 05,1,SO43984,NULL,13545,NULL,8,14141,1231027Vi73375,3578.27,286.2616,89.4568,3953.9884
43985,14 Aug 05,26 Aug 05,21 Aug 05,1,SO43985,NULL,13515,NULL,8,6184,1031133Vi32137,3578.27,286.2616,89.4568,3953.9884
43986,14 Aug 05,26 Aug 05,21 Aug 05,1,SO43986,NULL,28070,NULL,4,17988,431892Vi93331,3578.27,286.2616,89.4568,3953.9884
43987,15 Aug 05,27 Aug 05,22 Aug 05,1,SO43987,NULL,28042,NULL,4,11724,730230Vi60646,3578.27,286.2616,89.4568,3953.9884
43988,15 Aug 05,27 Aug 05,22 Aug 05,1,SO43988,NULL,11244,NULL,10,16105,631742Vi83282,3399.99,271.9992,84.9998,3756.989
43989,15 Aug 05,27 Aug 05,22 Aug 05,1,SO43989,NULL,28083,NULL,4,NULL,NULL,3578.27,286.2616,89.4568,3953.9884
43990,15 Aug 05,27 Aug 05,22 Aug 05,1,SO43990,NULL,25872,NULL,1,17355,933261Vi90148,3399.99,271.9992,84.9998,3756.989
43991,15 Aug 05,27 Aug 05,22 Aug 05,1,SO43991,NULL,16660,NULL,9,15438,534531Vi79724,3578.27,286.2616,89.4568,3953.9884
43992,15 Aug 05,27 Aug 05,22 Aug 05,1,SO43992,NULL,16638,NULL,9,755,934637Vi3863,3578.27,286.2616,89.4568,3953.9884
43993,17 Aug 05,29 Aug 05,24 Aug 05,1,SO43993,NULL,16929,NULL,9,7605,734559Vi39394,3578.27,286.2616,89.4568,3953.9884
43994,18 Aug 05,30 Aug 05,25 Aug 05,1,SO43994,NULL,27681,NULL,4,7892,830209Vi40852,3578.27,286.2616,89.4568,3953.9884
43995,18 Aug 05,30 Aug 05,25 Aug 05,1,SO43995,NULL,21813,NULL,6,17810,430211Vi92426,3578.27,286.2616,89.4568,3953.9884
43996,18 Aug 05,30 Aug 05,25 Aug 05,1,SO43996,NULL,27920,NULL,4,19108,730217Vi99282,3578.27,286.2616,89.4568,3953.9884
43997,18 Aug 05,30 Aug 05,25 Aug 05,1,SO43997,NULL,28022,NULL,4,12375,930222Vi63996,3578.27,286.2616,89.4568,3953.9884
43998,18 Aug 05,30 Aug 05,25 Aug 05,1,SO43998,NULL,11033,NULL,9,16251,335112Vi84042,3374.99,269.9992,84.3748,3729.364
43999,18 Aug 05,30 Aug 05,25 Aug 05,1,SO43999,NULL,28047,NULL,1,1092,735717Vi5439,3578.27,286.2616,89.4568,3953.9884
44000,19 Aug 05,31 Aug 05,26 Aug 05,1,SO44000,NULL,27918,NULL,4,11353,730215Vi58555,3578.27,286.2616,89.4568,3953.9884
44001,19 Aug 05,31 Aug 05,26 Aug 05,1,SO44001,NULL,28044,NULL,4,10690,730231Vi55136,3578.27,286.2616,89.4568,3953.9884
44002,19 Aug 05,31 Aug 05,26 Aug 05,1,SO44002,NULL,14572,NULL,4,8115,730334Vi42087,699.0982,55.9279,17.4775,772.5036
44003,19 Aug 05,31 Aug 05,26 Aug 05,1,SO44003,NULL,19325,NULL,8,6987,330403Vi36335,699.0982,55.9279,17.4775,772.5036
44004,19 Aug 05,31 Aug 05,26 Aug 05,1,SO44004,NULL,28061,NULL,4,14278,1131883Vi74032,3578.27,286.2616,89.4568,3953.9884
44005,19 Aug 05,31 Aug 05,26 Aug 05,1,SO44005,NULL,26629,NULL,6,12059,433799Vi62318,699.0982,55.9279,17.4775,772.5036
